Id,Probability
108,0.0212489281857091
109,0.0389209790030254
110,0.0603839897197714
111,0.0346355280909512
112,0.0884607176127736
113,0.0783595793545652
114,0.0487682976106199
115,0.0886661222651627
116,0.0335034920177847
117,0.0345653728719795
118,0.0935588954706407
119,0.0699519412431269
120,0.0386546713943943
121,0.0417566111061338
122,0.0674412918258419
123,0.0572505931365889
124,0.0536000913901534
125,0.058578152930337
126,0.0315383116711826
127,0.0123033679962654
128,0.0570075703214789
129,0.0372762978891844
130,0.0802200035644851
131,0.0482633066928003
132,0.0741977800778722
133,0.0370175111811351
134,0.0786149590716463
135,0.0465389085817623
136,0.0205895151944848
137,0.0849220593511814
138,0.0800515002256268
139,0.0372061461772574
140,0.0911294518548759
141,0.0217018573232319
142,0.0406779483317401
143,0.020668593013686
144,0.0766717939632473
145,0.0921949158968647
146,0.0929023902380497
147,0.0233512448644846
148,0.116949722984676
149,0.0412564558561347
150,0.042855982258441
151,0.0343578849607275
152,0.0753997669682001
153,0.0276386988170382
154,0.0387612302446582
155,0.0509594686029017
156,0.0641052111667801
157,0.0909130777243701
158,0.0323206824322828
159,0.057304343308067
160,0.0657704111894096
161,0.0346275537846634
162,0.0515072276790328
163,0.0603389121607933
164,0.0669474757528176
165,0.0488646998179378
166,0.0560750460811268
167,0.0526018421318423
168,0.0871780739960245
169,0.119030785485653
170,0.044702481229526
171,0.0208464766554022
172,0.0301485397810167
173,0.0709335537404697
174,0.092100510360321
175,0.0620649345685809
176,0.0842103655801922
177,0.0530567624630858
178,0.0378002371724714
179,0.0413445646404561
180,0.0350823503616999
181,0.143509516033106
182,0.0640357839428712
183,0.0575788975543311
184,0.0293972505764241
185,0.0494064841453127
186,0.0347102947316068
187,0.0499301690375398
188,0.0654095097562888
189,0.0561117739312589
190,0.062693485780811
191,0.0495667987130442
192,0.0615332245949281
193,0.0472562536228859
194,0.0385775951232883
195,0.0719161695755051
196,0.064058316995391
197,0.0241990700772704
198,0.0337037869616448
199,0.0473008286949554
200,0.0247995025569347
201,0.0823931477398199
202,0.0204051068303019
203,0.181226195104742
204,0.0246674202721439
205,0.0228137910320613
206,0.0313708518260349
207,0.0606144000591171
208,0.0336672306193413
209,0.0843956794844187
210,0.0162142922296143
211,0.114819230582909
212,0.0818781622930299
213,0.0413987976783409
214,0.0472266396194211
215,0.0883400947613226
216,0.0868769551423151
217,0.0335301934000579
218,0.0895189549492077
219,0.0498705591513975
220,0.024750510790251
221,0.081202667471253
222,0.0323426345705716
223,0.0471770021517833
224,0.0475509501012544
225,0.0406494775998098
226,0.0907516983613956
227,0.0549549665950461
228,0.0441374822200574
229,0.0552094059033202
230,0.190097575816188
231,0.20785953940273
232,0.0346806576659742
233,0.0325881837327617
234,0.0331147691279437
235,0.0251835760139854
236,0.127301810089506
237,0.0234744950282882
238,0.0176927670532512
239,0.102554352824832
240,0.0617737379871081
241,0.0560166469665801
242,0.0422836937281869
243,0.0371125802575286
244,0.0388985394576224
245,0.0939680186013587
246,0.0214037485622375
247,0.0717356608020892
248,0.0239719836469803
249,0.0407134165760926
250,0.0974405981861801
251,0.0321946830145902
252,0.0465357305530404
253,0.0414143227381951
254,0.0806625605309682
255,0.0143428234981692
256,0.0515718487186304
257,0.0702502083185567
258,0.0822028399868607
259,0.062215810620282
260,0.11362586930856
261,0.0705943977862555
262,0.0631165197708714
263,0.0247487967209138
264,0.0854255909967983
265,0.0521498246584129
266,0.0627935059418063
267,0.0955709200669824
268,0.0802992877646956
269,0.0295339312189583
270,0.0406302643147797
271,0.0284962217367485
272,0.0779688750117598
273,0.0246524310427114
274,0.0362367515610495
275,0.0237964968546937
276,0.0721418697386731
277,0.0251196833472234
278,0.0482367424910162
279,0.0626135481963907
280,0.0901656754779361
281,0.302880162954036
282,0.0673564780293529
283,0.0631907165966428
284,0.0325400944151654
285,0.0379778551298923
286,0.0691816897041785
287,0.085974318380908
288,0.0954577130723094
289,0.0465949537277795
290,0.052417164214813
291,0.120716834283523
292,0.0214158879553818
293,0.0798087046756404
294,0.0561068162738629
295,0.0186546792282059
296,0.0759306144551159
297,0.0319075297457692
298,0.0425409036180188
299,0.0253862141007495
300,0.0272255026021521
301,0.0889104544065321
302,0.0374196372363203
303,0.028930752584864
304,0.0324451813371351
305,0.154223147919996
306,0.0426918692533719
307,0.0110750567544647
308,0.705876732500364
309,0.141242264905654
310,0.0813168152644803
311,0.260004627279044
312,0.0617386033602779
313,0.163546886665931
314,0.0428790464341186
315,0.0905162919060422
316,0.0794973624009982
317,0.137015531297722
318,0.0379698677055885
319,0.0305918889260636
320,0.0564802234716839
321,0.120478951638341
322,0.0561585694560321
323,0.0572896125652717
324,0.0677262871363613
325,0.0807456134081866
326,0.02622860260843
327,0.0278361288985904
328,0.0314616918364759
329,0.0890694990905113
330,0.0347935670204985
331,0.0883804904581409
332,0.0477614335088988
333,0.0740171691869688
334,0.0395438947192698
335,0.0432930226622711
336,0.0559052614104396
337,0.0880083540508276
338,0.0201837684320858
339,0.0537403936145845
340,0.0908034735865955
341,0.0328926325999085
342,0.0432310478003769
343,0.068011298349496
344,0.0454897459506851
345,0.0221914230652248
346,0.0319186197432648
347,0.172274423597749
348,0.0987541866924413
349,0.0638037933809444
350,0.0554919452591278
351,0.0501021348740913
352,0.0690065068508139
353,0.0295668964562004
354,0.0604909171863678
355,0.0497922670003296
356,0.0358409667578072
357,0.0700423907250236
358,0.0230697968050238
359,0.0302578993679247
360,0.077075246037598
361,0.0646409932338956
362,0.0789620159177158
363,0.0414579705512618
364,0.0724652191834784
365,0.171361641542162
366,0.131738599084927
367,0.0880396080086651
368,0.0419921288245381
369,0.0311365013425958
370,0.0912680345874741
371,0.051939061720784
372,0.0970872019692083
373,0.0428412084767031
374,0.0536267907193392
375,0.049678656368429
376,0.0159538879014084
377,0.0817998999281759
378,0.0350688905875474
379,0.0522174521940455
380,0.0500730079281491
381,0.0656305339792031
382,0.0298972434414187
383,0.0219824987258258
384,0.128747398578684
385,0.0294044581969671
386,0.0362287256659053
387,0.0356529940575669
388,0.0758678379234865
389,0.0339186480880939
390,0.0456827628205987
391,0.0291510711402845
392,0.0421657586961562
393,0.0233310512436036
394,0.0995671869341991
395,0.0148262840116132
396,0.0260096909599179
397,0.030715046824194
398,0.0632816745928043
399,0.0263191448867383
400,0.0731987037783411
401,0.0273606476022276
402,0.0301706068685818
403,0.0530166678960785
404,0.0266423525390821
405,0.000951765730149076
406,0.0332287312219606
407,0.0451368140290725
408,0.0750674288803285
409,0.0855041847631555
410,0.0735606767776974
411,0.0795209675879272
412,0.0386000074548449
413,0.07360791010969
414,0.0578515591346326
415,0.0400679994968378
416,0.0805764197436208
417,0.0631402078069202
418,0.072214393946798
419,0.0238440924013039
420,0.0950666463014451
421,0.0222243288004176
422,0.0408401254068919
423,0.0866770984329397
424,0.0230050306727825
425,0.0367001932792059
426,0.015474276962556
427,0.0199516586234834
428,0.0453419028887306
429,0.0761576813032859
430,0.0468532672333002
431,0.146059648653105
432,0.0286847227198389
433,0.0684634948942476
434,0.0545092734661852
435,0.0532973135939217
436,0.0782961629309305
437,0.103004621557018
438,0.104398409847271
439,0.0414762607903601
440,0.100987911070598
441,0.0564371885423749
442,0.072624447023033
443,0.0749720078694781
444,0.0155134441312383
445,0.100763105297177
446,0.152158214730894
447,0.0189568415335511
448,0.123950265104712
449,0.0677896818372072
450,0.0252557121098025
451,0.0487752163984059
452,0.0361908085317067
453,0.0989455437940069
454,0.0788967447183768
455,0.0563141215266791
456,0.0808878340350499
457,0.0485425578443666
458,0.0676749250795771
459,0.0578001390773208
460,0.0533283515174217
461,0.0738584582573472
462,0.0837915497969562
463,0.037190611892698
464,0.0726747182586811
465,0.0531111192285845
466,0.0386820134844305
467,0.0385881282243302
468,0.0865326419608598
469,0.0234997753391349
470,0.137902596636375
471,0.0190645609336007
472,0.0477721219650003
473,0.173352150234644
474,0.0627979691815899
475,0.0823027408466138
476,0.0231248814977256
477,0.0372435045237212
478,0.0408379029286203
479,0.0405293167326981
480,0.0251926376810318
481,0.0509961760975016
482,0.0110483625849082
483,0.0298597856300652
484,0.0565279196778618
485,0.0287508264870055
486,0.13264741969324
487,0.0174949145916309
488,0.0468216649448474
489,0.0497487622051919
490,0.0154655918300623
491,0.0314561350685307
492,0.0598993523869232
493,0.0312818095418103
494,0.0421508982822706
495,0.0415084028317817
496,0.0473682380636285
497,0.0378912015828192
498,0.0733253194860502
499,0.124141351701105
500,0.0417585701643692
501,0.0880857254066649
502,0.0574017843246233
503,0.0779802696360531
504,0.0632048848498535
505,0.0492317531052402
506,0.0161751749941468
507,0.0405165512116589
508,0.0287471508538567
509,0.0375077896901576
510,0.0459563200092134
511,0.0679991918466288
512,0.0589530148653764
513,0.0496418497979203
514,0.0491716525225452
515,0.0634614126662223
516,0.181501309629845
517,0.0365195918076526
518,0.0343633214149815
519,0.040180546632548
520,0.070028335771548
521,0.038082016624343
522,0.0356875257539796
523,0.0791079654108398
524,0.0480884029245353
525,0.0473330244222159
526,0.0338680322973101
527,0.0741403843131569
528,0.0519746241238081
529,0.0321404405028133
530,0.0715391180357834
531,0.0403651350789996
532,0.0146456163929505
533,0.0572867083353602
534,0.0140991163924888
535,0.0731678776952386
536,0.0378279363117708
537,0.0231648886312483
538,0.0657875903415957
539,0.0401228404118238
540,0.0307701025823385
541,0.0442555568177198
542,0.0423952182383372
543,0.0288998844376619
544,0.0982129601368902
545,0.0987635239507728
546,0.0263574328393883
547,0.102618234704038
548,0.0287883119135917
549,0.0180900540279908
550,0.116376336052532
551,0.0966708243855013
552,0.0240040080663064
553,0.0609992122168629
554,0.0523207489409407
555,0.0559041527535866
556,0.0839035646913132
557,0.109706374733035
558,0.0734083771371151
559,0.0715271237076634
560,0.0427605918188467
561,0.0244361635631143
562,0.0596375675769294
563,0.111159995804865
564,0.0384319888093467
565,0.107685253125226
566,0.029098502554091
567,0.0327668908729983
568,0.0320649530160701
569,0.236663468879849
570,0.0227521721369958
571,0.16099796533027
572,0.0805692998778125
573,0.0747105057837588
574,0.101074509260112
575,0.0419518895950617
576,0.0383267782346026
577,0.0348493437000938
578,0.0581172445477149
579,0.145418428272826
580,0.0412666593758795
581,0.0795317212133505
582,0.049364859644567
583,0.0324227304417902
584,0.0831354283606284
585,0.0799866725854643
586,0.0281966685061066
587,0.0349016322580704
588,0.0682379972783907
589,0.0723716635369282
590,0.0414335903438873
591,0.0665144471174149
592,0.0899217581182311
593,0.0451156621506475
594,0.0197600360180391
595,0.0909721110873658
596,0.0194986037831373
597,0.069860102660408
598,0.0258696305190808
599,0.0534611823820259
600,0.02982379995826
601,0.0329107895208631
602,0.0686201352397399
603,0.0497573626666635
604,0.0588497474978346
605,0.0818865493356765
606,0.0681093913262887
607,0.0221536500056919
608,0.0336955198198548
609,0.0584202115607451
610,0.0424992275568065
611,0.075875223414406
612,0.0299029197072957
613,0.0424277890131526
614,0.0630792519463633
615,0.0394611547450567
616,0.0264817763264234
617,0.0631391743251222
618,0.0598636862527576
619,0.042678341992331
620,0.0655259255434704
621,0.037116361802719
622,0.0465449062103381
623,0.0331171610884702
624,0.0269356919912668
625,0.0528857318314715
626,0.257215436073641
627,0.0950664399281513
628,0.0659597573435759
629,0.0324536016979804
630,0.105548258275546
631,0.0255550945443965
632,0.064681473422002
633,0.0236231355568568
634,0.0477534588832008
635,0.0962445322709455
636,0.0121226285709864
637,0.0418520649505815
638,0.0458091487487043
639,0.0653476526915309
640,0.035196946647756
641,0.0367313260983782
642,0.0828214445105453
643,0.123920761135044
644,0.0810648246069376
645,0.0771857182769219
646,0.0623097188922977
647,0.0278685365885248
648,0.051686266095657
649,0.0303556283960152
650,0.0296101823703363
651,0.157622925319923
652,0.0679080318370702
653,0.0800105147328804
654,0.192992283312678
655,0.0599283229575396
656,0.0322114973515924
657,0.0358978179906495
658,0.038234824874969
659,0.0862216707868381
660,0.0977474808988805
661,0.0637677886651013
662,0.115291154836731
663,0.0926190926020243
664,0.133530826062783
665,0.0921164490448312
666,0.0311755928916049
667,0.0917509410830371
668,0.0587364169235897
669,0.0425971695973894
670,0.0273172248343453
671,0.0279839064191113
672,0.0566948842812387
673,0.0380814038397078
674,0.0358072429350739
675,0.0821693927483528
676,0.0690046268930635
677,0.0415040355651207
678,0.0268971419588326
679,0.0510218724782388
680,0.100874165592943
681,0.0859259371042115
682,0.0627819642744715
683,0.0405874001635387
684,0.0284909589302786
685,0.0452764597997401
686,0.026075123875956
687,0.0356629997255583
688,0.0166537205417469
689,0.0872254387221895
690,0.0305645128979246
691,0.0339105418370735
692,0.0540043639791703
693,0.0356594319867057
694,0.04735853090851
695,0.0247452839848246
696,0.0496748773365602
697,0.0123299605154183
698,0.0473272164032173
699,0.118383486486416
700,0.0296362984787977
701,0.0227233427189517
702,0.0800433655394022
703,0.0982583028954962
704,0.690834039175271
705,0.0560888067726123
706,0.0284138334320836
707,0.0717562421534194
708,0.0355824796920592
709,0.0279798315281146
710,0.0309376552245926
711,0.052505111554499
712,0.0739432935834489
713,0.0498167657614845
714,0.0456232789465873
715,0.0455751651633108
716,0.014155074649968
717,0.0360681372761726
718,0.105441967404203
719,0.0314107218188873
720,0.0203947826035781
721,0.028134760339646
722,0.102407201201256
723,0.0574819149916971
724,0.0760671895951622
725,0.1274106163583
726,0.04410653742224
727,0.0739909571786764
728,0.0509357425416704
729,0.0465967108809403
730,0.17178115564592
731,0.0420787928675626
732,0.0444058872484074
733,0.020016429399011
734,0.055992177241808
735,0.0318478750620009
736,0.0198175432456263
737,0.0885696049595021
738,0.0448657315256834
739,0.0650487959776747
740,0.0342694137588252
741,0.0876387283690297
742,0.0545703025005174
743,0.0545489896418618
744,0.0330614825728317
745,0.034528906633624
746,0.0983902003003288
747,0.034536884589094
748,0.0477590969323984
749,0.0589736054384105
750,0.0567763672272768
751,0.0866429917152759
752,0.0250529232243588
753,0.027935118308411
754,0.0227773621573773
755,0.0848409386661005
756,0.0483478501223161
757,0.0209161884578499
758,0.0304773799519515
759,0.059002386727357
760,0.053983512295215
761,0.0306681041253161
762,0.0503375071556244
763,0.0449503464713839
764,0.04549773553763
765,0.0397235428521374
766,0.0681868822030964
767,0.0340642286909671
768,0.0433640829461111
769,0.0297877376274227
770,0.0579544887610016
771,0.0374887197342702
772,0.114941735488451
773,0.0745886792678087
774,0.0480323110170997
775,0.0828558046995305
776,0.0848450519953943
777,0.0980489886320367
778,0.0520206954676813
779,0.0579692287419012
780,0.14632576368484
781,0.0148619296406406
782,0.070661485551184
783,0.0507403272255785
784,0.0467017416354828
785,0.0501972645742784
786,0.0919153412118051
787,0.0615304015465931
788,0.0819252719377506
789,0.0142240068083297
790,0.134870835394616
791,0.0684449318043288
792,0.186561055877364
793,0.184301726099005
794,0.070401437733527
795,0.0565597915525096
796,0.0283454374710367
797,0.104298614808823
798,0.0277212077799428
799,0.0474609620990169
800,0.0974267433707184
801,0.0234416926664574
802,0.057515277793223
803,0.0978332425141872
804,0.0626752734597291
805,0.105561550157687
806,0.0411521897503618
807,0.0313855293242416
808,0.125117304677705
809,0.0702610007626441
810,0.0640051021996194
811,0.0713001131133918
812,0.024725700165162
813,0.0786233374195407
814,0.0779645492383478
815,0.0759782660048647
816,0.0882204966314961
817,0.0246271023127413
818,0.0431837695955707
819,0.0359340194086782
820,0.047617139648643
821,0.0790004856096378
822,0.0261630898199039
823,0.0358523240510436
824,0.0971691140565242
825,0.0521705929369961
826,0.0337979621625187
827,0.0299848667786534
828,0.0387560261202006
829,0.0484338643690243
830,0.0794963956325833
831,0.082103951801172
832,0.0955392073618103
833,0.154298575554796
834,0.0386678158348751
835,0.0992943590120011
836,0.0830987610285544
837,0.113119756420525
838,0.0936991333616306
839,0.0827125772193237
840,0.109350276374922
841,0.0466695885669437
842,0.0606119063792203
843,0.0700259631539539
844,0.0804738271770732
845,0.00701873192876802
846,0.481701888944347
847,0.0423482487636661
848,0.0222060874734017
849,0.0978215614339823
850,0.046970518312118
851,0.022258264248283
852,0.0127601051941467
853,0.0728006398261532
854,0.101200925206395
855,0.019675962521091
856,0.0594379282385945
857,0.0901469443771313
858,0.0439648868188656
859,0.0274629378995971
860,0.0460667143263594
861,0.125574635092083
862,0.0294045894867111
863,0.0595487373357835
864,0.0642161837990889
865,0.0414997557739228
866,0.0430739672012133
867,0.0290843316069654
868,0.078989342401499
869,0.0884559720947738
870,0.0220666330151006
871,0.0287579459518361
872,0.0752754485014621
873,0.0415247832516377
874,0.0162263168837461
875,0.0214492454880328
876,0.094284135146502
877,0.0378805994922708
878,0.0699414421219199
879,0.0246372427541079
880,0.0731221149530878
881,0.0672422092446571
882,0.0954845126239157
883,0.13867137422498
884,0.034584506285593
885,0.0170777731968572
886,0.0866663207641593
887,0.102643453587503
888,0.0201586100171822
889,0.0285405725627185
890,0.0521534716291385
891,0.0238734383535561
892,0.057856948725462
893,0.245610182294426
894,0.144665052038503
895,0.0494370748478078
896,0.0884642855110512
897,0.0531795463126739
898,0.0298206419091905
899,0.0647091788846315
900,0.0263295090454709
901,0.113547780819058
902,0.0822670310377723
903,0.0472806764668948
904,0.0361109733605403
905,0.0355371363953359
906,0.052502462454311
907,0.146829752156152
908,0.0103991778255949
909,0.0748483401752037
910,0.0403222443423716
911,0.0399726693971817
912,0.0585268674323601
913,0.0235904863697242
914,0.0719881326885658
915,0.0780278134097147
916,0.120452697244362
917,0.117803948114773
918,0.0384581229777588
919,0.0396745644946414
920,0.021501901688369
921,0.0538285632276257
922,0.0905131540064238
923,0.0739909866342543
924,0.0515376339308941
925,0.0527409138771463
926,0.157239242164099
927,0.0996712180974335
928,0.0623050968748535
929,0.0386662242871324
930,0.180465076544275
931,0.113271762894164
932,0.0820964032857286
933,0.117081251803356
934,0.0458065618847789
935,0.0209903058693103
936,0.0166354201931492
937,0.0361355351546379
938,0.0747044357112421
939,0.0570837344841454
940,0.0132751947032896
941,0.0811704478284648
942,0.0220037800703758
943,0.102315960642519
944,0.0838385694517189
945,0.0540923287814982
946,0.0886651802411064
947,0.0555783030508961
948,0.0749287887207209
949,0.0931827770175106
950,0.0538724772385767
951,0.0225411048287569
952,0.148487158066776
953,0.0450329980894354
954,0.0235901698676854
955,0.0579456650820315
956,0.0560961975041184
957,0.0690546100201446
958,0.0361271956706545
959,0.0431886611116231
960,0.0257683866454202
961,0.0396107587461717
962,0.0426373412459509
963,0.0266720847596171
964,0.0756213190300012
965,0.0579153979762663
966,0.0703894964092843
967,0.096619050296857
968,0.0358568185608102
969,0.159101942666812
970,0.0560334848319208
971,0.0259871100724081
972,0.157779139454945
973,0.0583140526086999
974,0.0597837563042669
975,0.0390121091439338
976,0.0428939420095491
977,0.075894332974753
978,0.0376686107764642
979,0.0969006724908677
980,0.493874619031745
981,0.019948944088347
982,0.042039164705533
983,0.0421906205449781
984,0.021034075743798
985,0.0963926332437619
986,0.15981472722834
987,0.0456711473309957
988,0.0466575587000482
989,0.07043280882813
990,0.0818344545364914
991,0.0435028126916423
992,0.0320368220893684
993,0.0571508636410838
994,0.0515845126522661
995,0.0206271376149807
996,0.0263342162890191
997,0.0266953439336888
998,0.103669946473586
999,0.0494342449695805
1000,0.0375996895946581
1001,0.0181458084476119
1002,0.0746959468150281
1003,0.0810567178206072
1004,0.0416049209890154
1005,0.0558675842796198
1006,0.0599909610790789
1007,0.0636112307666594
1008,0.0317617734668475
1009,0.0703622179557246
1010,0.0494592768478448
1011,0.0368392686713779
1012,0.0596484192152309
1013,0.0437637953149701
1014,0.0874914129653488
1015,0.0355310368898513
1016,0.0951324161434642
1017,0.0143304906536963
1018,0.00908507347521914
1019,0.0438547090918766
1020,0.0168426725275962
1021,0.0412104744667935
1022,0.0828295836741541
1023,0.0990893030902844
1024,0.0119922809339764
1025,0.040775837692321
1026,0.0417991586293847
1027,0.0816730883082133
1028,0.0937958048308574
1029,0.0227827140391612
1030,0.0363587450638375
1031,0.055421284348334
1032,0.0996189286237211
1033,0.0319262015146062
1034,0.0287224266135296
1035,0.0277752983465788
1036,0.0681841241827982
1037,0.0472766854788217
1038,0.0347405001117214
1039,0.0272808140400315
1040,0.0253002647187655
1041,0.040800329214909
1042,0.113546184981443
1043,0.0937267825099358
1044,0.0611019529364055
1045,0.0884594774322456
1046,0.0609481897057865
1047,0.077465005364093
1048,0.0277055354505673
1049,0.0788750058254446
1050,0.0515054855195895
1051,0.0404722125378492
1052,0.0986070581483747
1053,0.107980635414678
1054,0.0358973815959214
1055,0.0919649524703107
1056,0.0230710081920887
1057,0.0351867023200967
1058,0.121234395202681
1059,0.087396280646877
1060,0.0935788816103869
1061,0.00787628318971075
1062,0.0426968606084029
1063,0.0338695803860862
1064,0.0547850934651822
1065,0.0535689154130357
1066,0.0380781002772627
1067,0.0490028957988493
1068,0.028368173763266
1069,0.0711096789887513
1070,0.0338725366352358
1071,0.0780170882092626
1072,0.0548840872585853
1073,0.0260306349949753
1074,0.0903200238460261
1075,0.0375830815805068
1076,0.0945897927850911
1077,0.0439480764222648
1078,0.0372948310223452
1079,0.169388152709649
1080,0.037060463900759
1081,0.031336828721033
1082,0.0454558754880445
1083,0.0515338241181369
1084,0.0611601585194825
1085,0.0692972754290536
1086,0.0338334345131763
1087,0.0349507619811026
1088,0.0948581231604635
1089,0.0356698744480791
1090,0.0290835281474643
1091,0.0671181971257604
1092,0.0347632877883207
1093,0.0747263905238263
1094,0.0495953815908371
1095,0.0902986126125486
1096,0.0652740768678979
1097,0.0309081690485814
1098,0.0628906252839995
1099,0.0950156702625042
1100,0.0371472568519244
1101,0.0709743083669447
1102,0.0533454131214024
1103,0.0537553994715438
1104,0.0300477965858148
1105,0.0862116285041974
1106,0.0446185046904062
1107,0.107690700641726
1108,0.0880166861943784
1109,0.0756350589133191
1110,0.0511179243791796
1111,0.0484684281469048
1112,0.0658175496635493
1113,0.0612809228681984
1114,0.0506850662389365
1115,0.0477656262499618
1116,0.093605794770156
1117,0.055825601808621
1118,0.0542472945417013
1119,0.0907663121675031
1120,0.0520067858654512
1121,0.0462003184868272
1122,0.0429975312623077
1123,0.108460996547589
1124,0.112169189844409
1125,0.0187073085183746
1126,0.0835758871005782
1127,0.0390798497778752
1128,0.113064523601515
1129,0.0684595688045778
1130,0.0507747323911206
1131,0.0650662505297379
1132,0.685553040164939
1133,1.34746514395366e-06
1134,0.0731869144868652
1135,0.0193169841507215
1136,0.0385434214219608
1137,0.0286155902468607
1138,0.0627055800406742
1139,0.0323388844758352
1140,0.0633469531533555
1141,0.124519547482914
1142,0.0562377920186773
1143,0.134739940287567
1144,0.157961011534108
1145,0.0828244714859515
1146,0.0747626443054899
1147,0.0618389384703813
1148,0.0388373069201545
1149,0.0386161610605756
1150,0.055654521942755
1151,0.047577112458695
1152,0.0397122974601227
1153,0.0317973611633067
1154,0.0481142431456661
1155,0.0715043920491719
1156,0.0583179757977176
1157,0.0318805188367641
1158,0.02511862993541
1159,0.0635715475817531
1160,0.0746891319024138
1161,0.133928216602584
1162,0.091068437948546
1163,0.0632490783479521
1164,0.0344053976886294
1165,0.0229689379073231
1166,0.0706193091689686
1167,0.701277748422604
1168,0.0478686920168203
1169,0.0391201091549683
1170,0.0982771594460014
1171,0.210527955657854
1172,0.0727072641514075
1173,0.0501872820398442
1174,0.0776729442246558
1175,0.0406883075081865
1176,0.0276370197440812
1177,0.685983297267902
1178,0.0594002992126706
1179,0.0251135854670467
1180,0.0866863722215744
1181,0.0862770950084933
1182,0.0634546425468874
1183,0.0593683947958827
1184,0.0512851959729048
1185,0.0716145151485531
1186,0.110025115116751
1187,0.0390431036452687
1188,0.17550136771971
1189,0.0618279656142282
1190,0.0380371473317495
1191,0.0495123737045927
1192,0.0400063175031779
1193,0.180022283441721
1194,0.0297065138030484
1195,0.0873906792560118
1196,0.0186215339682187
1197,0.0361670423267982
1198,0.0405973179782857
1199,0.068348264251178
1200,0.0381707688885992
1201,0.0314925187007587
1202,0.0371289107637674
1203,0.0312994471453627
1204,0.0280391536080617
1205,0.0708382573034188
1206,0.0369273860367578
1207,0.255381769686513
1208,0.0587812951396565
1209,0.0705990252151194
1210,0.0603372249607846
1211,0.0472983907540112
1212,0.0903714963380437
1213,0.0298841244939663
1214,0.0189344050849969
1215,0.340737627809087
1216,0.0418421341594187
1217,0.0935656931781933
1218,0.024574526263603
1219,0.0153233727215053
1220,0.0309401747835179
1221,0.0836659552533713
1222,0.036372901870733
1223,0.124873814034691
1224,0.0241076951056487
1225,0.0750492100477667
1226,0.0335312790973133
1227,0.0319367258671526
1228,0.0488117377106278
1229,0.159660947050179
1230,0.341375120112382
1231,0.030183192766256
1232,0.159670343263622
1233,0.0513736803934648
1234,0.750575630831148
1235,0.220138272750581
1236,0.0387645391295168
1237,0.0654625343632841
1238,0.273209169369293
1239,0.0957057602433406
1240,0.0927831084153952
1241,0.0192517558271522
1242,0.057574052585205
1243,0.0623017432717352
1244,0.0626136344327163
1245,0.0881416546486649
1246,0.159622884408621
1247,0.0722391319898064
1248,0.0196737811498559
1249,0.0827622362224079
1250,0.0420182352675572
1251,0.156955136066697
1252,0.030652915488989
1253,0.0329775417976451
1254,0.103016532339098
1255,0.0480420855954493
1256,0.0948292027179686
1257,0.0445726174064412
1258,0.079716910302281
1259,0.0540806013556376
1260,0.0876182282074593
1261,0.0773992544376007
1262,0.0448394442019905
1263,0.0566001731648139
1264,0.0362809196962442
1265,0.0219015218749049
1266,0.104853204531593
1267,0.0264424206494035
1268,0.0713991879903768
1269,0.0361139223621482
